id,global_rank,state_rank,state,name,city,latitude,longitude,roof_area_sqft,annual_rain_inches,annual_capture_gallons,cooling_tower_score,cooling_confidence,cooling_tower_distance_m,facility_score,water_cost_score,roof_geometry_quality_score,final_viability_score,opportunity_type,explanation,visual_notes,review_scope,review_status,primary_visual_source,satellite_review_status,satellite_context_observation,sentinel_landsat_note,gee_note,high_res_confirmation_note,usable_roof_observation,rooftop_obstruction_flag,rooftop_obstruction_notes,cooling_visual_support,cooling_visual_confidence,site_context_note,imagery_note,reviewed_by,reviewed_at,google_earth_link,gee_reference_link,high_res_confirmation_link,review_workflow
florida_6ff2f3480905,425,396,Florida,,,30.411004,-86.659289,143197.89,54.57,4868314.42,0.1,0.3,592170.9683284609,1.0,0.1569,0.8489,35.3,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/30.411004,-86.659289",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2030.411004%20-86.659289,"https://www.google.com/maps?q=30.411004,-86.659289&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
florida_249815f06816,426,397,Florida,,,25.572385,-80.373617,133010.2,54.57,4521962.4,0.1,0.3,1126840.572056319,1.0,0.1569,0.8494,35.3,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/25.572385,-80.373617",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2025.572385%20-80.373617,"https://www.google.com/maps?q=25.572385,-80.373617&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
florida_183d22e2ccf2,427,398,Florida,,,29.642337,-82.351342,123494.3,54.57,4198449.3,0.1,0.3,576101.5800202844,1.0,0.1569,0.85,35.3,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/29.642337,-82.351342",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2029.642337%20-82.351342,"https://www.google.com/maps?q=29.642337,-82.351342&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
florida_97e9b15c9ca6,428,399,Florida,,,25.861117,-80.375581,123079.89,54.57,4184360.56,0.1,0.3,1092754.5785989617,1.0,0.1569,0.8499,35.3,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/25.861117,-80.375581",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2025.861117%20-80.375581,"https://www.google.com/maps?q=25.861117,-80.375581&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
florida_a6d4e0fffa6b,429,400,Florida,,,27.295934,-82.45307,122692.33,54.57,4171184.64,0.1,0.3,867967.6140257355,1.0,0.1569,0.8505,35.3,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/27.295934,-82.45307",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2027.295934%20-82.45307,"https://www.google.com/maps?q=27.295934,-82.45307&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
florida_a0e3c1703300,430,401,Florida,,,25.861153,-80.374054,115505.45,54.57,3926851.49,0.1,0.3,1092802.2982509104,1.0,0.1569,0.8512,35.3,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/25.861153,-80.374054",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2025.861153%20-80.374054,"https://www.google.com/maps?q=25.861153,-80.374054&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
florida_d8804dceb171,431,402,Florida,,,26.716313,-81.828403,104191.99,54.57,3542226.55,0.1,0.3,950033.1889331092,1.0,0.1569,0.8513,35.3,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/26.716313,-81.828403",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2026.716313%20-81.828403,"https://www.google.com/maps?q=26.716313,-81.828403&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
florida_b25d315e4e38,432,403,Florida,,,27.927353,-82.396446,252892.03,54.57,8597598.16,0.1,0.3,790101.2130878221,1.0,0.1569,0.8395,35.29,Cooling-Demand-Driven,"Strong candidate due to very large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/27.927353,-82.396446",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2027.927353%20-82.396446,"https://www.google.com/maps?q=27.927353,-82.396446&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
florida_d2c112ec1b25,433,404,Florida,,,28.573694,-81.424976,244602.68,54.57,8315784.22,0.1,0.3,733731.4694457238,1.0,0.1569,0.8406,35.29,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/28.573694,-81.424976",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2028.573694%20-81.424976,"https://www.google.com/maps?q=28.573694,-81.424976&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
florida_05e9352b61db,434,405,Florida,,,28.449119,-81.41133,193745.9,54.57,6586800.67,0.1,0.3,749262.6560626513,1.0,0.1569,0.8436,35.29,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/28.449119,-81.41133",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2028.449119%20-81.41133,"https://www.google.com/maps?q=28.449119,-81.41133&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
florida_146a7c9c03bd,435,406,Florida,,,26.201952,-80.169974,188087.6,54.57,6394434.83,0.1,0.3,1060112.0074473273,1.0,0.1569,0.8443,35.29,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/26.201952,-80.169974",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2026.201952%20-80.169974,"https://www.google.com/maps?q=26.201952,-80.169974&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
west_virginia_1d368de5eca1,436,15,West Virginia,,,38.819318,-81.723116,190655.96,45.3,5380673.44,0.1,0.3,32786.51938006316,1.0,1.0,0.8219,35.29,Balanced Opportunity,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/38.819318,-81.723116",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2038.819318%20-81.723116,"https://www.google.com/maps?q=38.819318,-81.723116&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
florida_60ef272d3d01,437,407,Florida,,,26.254316,-80.162754,154434.86,54.57,5250338.92,0.1,0.3,1054267.6698570957,1.0,0.1569,0.847,35.29,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/26.254316,-80.162754",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2026.254316%20-80.162754,"https://www.google.com/maps?q=26.254316,-80.162754&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
florida_39fb25a3f594,438,408,Florida,,,26.068891,-80.185208,135502.77,54.57,4606702.58,0.1,0.3,1075101.4190390182,1.0,0.1569,0.8489,35.29,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/26.068891,-80.185208",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2026.068891%20-80.185208,"https://www.google.com/maps?q=26.068891,-80.185208&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
